parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-206,17,CB Simple parage,302.6,A,23,2026-01-05 08:25:23,2026-01-05 16:20:40,SENT_TO_LIGNE,1002,2003,2001,2005,2004,production-day-2026-01-05.xlsx
PRG-905,18,CB Simple parage,397.89,B,26,2026-01-05 08:38:43,2026-01-05 13:19:08,SENT_TO_LIGNE,1003,2001,2002,2003,2003,production-day-2026-01-05.xlsx
PRG-285,19,CB Simple parage,257.79,E,8,2026-01-05 09:49:57,2026-01-05 18:34:17,SENT_TO_LIGNE,1002,2001,2005,2004,2003,production-day-2026-01-05.xlsx
PRG-634,20,CB Simple parage,360.08,G,10,2026-01-05 07:30:10,2026-01-05 14:12:49,SENT_TO_LIGNE,1002,2003,2004,2002,2004,production-day-2026-01-05.xlsx
PRG-117,21,CT simple parage,343.1,C,29,2026-01-05 08:55:48,2026-01-05 12:53:13,SENT_TO_LIGNE,1002,2005,2004,2004,2003,production-day-2026-01-05.xlsx
PRG-447,22,Longe précuit,440.17,G,3,2026-01-05 09:17:07,2026-01-05 11:51:12,SENT_TO_LIGNE,1002,2002,2005,2001,2002,production-day-2026-01-05.xlsx
PRG-888,23,CB Simple parage,308.28,A,1,2026-01-05 06:05:22,2026-01-05 08:42:26,SENT_TO_LIGNE,1001,2003,2003,2005,2003,production-day-2026-01-05.xlsx
PRG-783,24,CT simple parage,307.39,F,26,2026-01-05 07:44:24,2026-01-05 14:16:51,SENT_TO_LIGNE,1001,2004,2001,2004,2004,production-day-2026-01-05.xlsx
PRG-901,25,Miette,421.16,D,19,2026-01-05 08:18:11,2026-01-05 10:34:24,SENT_TO_LIGNE,1003,2003,2001,2001,2005,production-day-2026-01-05.xlsx
PRG-984,26,Morcelé,291.61,G,29,2026-01-05 07:52:42,2026-01-05 10:08:25,SENT_TO_LIGNE,1003,2001,2002,2005,2003,production-day-2026-01-05.xlsx
PRG-726,27,Longe précuit,329.71,F,31,2026-01-05 06:21:34,2026-01-05 12:51:28,SENT_TO_LIGNE,1001,2005,2001,2002,2002,production-day-2026-01-05.xlsx
PRG-641,28,CB Simple parage,337.68,F,35,2026-01-05 07:24:09,2026-01-05 11:28:16,SENT_TO_LIGNE,1001,2001,2004,2003,2001,production-day-2026-01-05.xlsx
PRG-284,29,CB Simple parage,385.34,C,35,2026-01-05 09:13:20,2026-01-05 15:21:31,SENT_TO_LIGNE,1001,2005,2004,2005,2003,production-day-2026-01-05.xlsx
PRG-189,30,CB Simple parage,200.27,B,23,2026-01-05 06:58:59,2026-01-05 16:20:37,SENT_TO_LIGNE,1002,2004,2004,2002,2003,production-day-2026-01-05.xlsx
PRG-765,31,Longe précuit,302.62,B,1,2026-01-05 07:11:39,2026-01-05 14:29:25,SENT_TO_LIGNE,1001,2004,2002,2004,2004,production-day-2026-01-05.xlsx
PRG-258,32,CB Simple parage,213.36,A,25,2026-01-05 07:31:27,2026-01-05 13:23:01,SENT_TO_LIGNE,1001,2004,2005,2005,2003,production-day-2026-01-05.xlsx
PRG-875,33,Longe précuit,232.89,F,35,2026-01-05 06:41:26,2026-01-05 10:27:46,SENT_TO_LIGNE,1002,2005,2005,2005,2004,production-day-2026-01-05.xlsx
PRG-322,34,CB Simple parage,336.08,C,25,2026-01-05 07:56:47,2026-01-05 16:55:43,SENT_TO_LIGNE,1001,2002,2005,2002,2001,production-day-2026-01-05.xlsx
PRG-724,35,Miette,332.02,A,21,2026-01-05 09:56:04,2026-01-05 16:31:32,SENT_TO_LIGNE,1001,2004,2003,2004,2003,production-day-2026-01-05.xlsx
PRG-113,36,Miette,414.39,H,15,2026-01-05 08:20:25,2026-01-05 13:08:40,SENT_TO_LIGNE,1001,2005,2004,2004,2003,production-day-2026-01-05.xlsx
