parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-202,29,CB Simple parage,376.35,E,27,2025-12-31 08:11:31,2025-12-31 16:25:58,SENT_TO_LIGNE,1001,2002,2004,2002,2005,production-day-2025-12-31.xlsx
PRG-827,30,CB Simple parage,329.96,G,10,2025-12-31 06:02:32,2025-12-31 09:43:28,SENT_TO_LIGNE,1001,2001,2004,2001,2002,production-day-2025-12-31.xlsx
PRG-971,31,CB Double parage,269.01,B,17,2025-12-31 08:38:40,2025-12-31 11:32:03,SENT_TO_LIGNE,1002,2001,2001,2004,2001,production-day-2025-12-31.xlsx
PRG-393,32,CB Simple parage,278.42,E,11,2025-12-31 07:06:30,2025-12-31 16:32:24,SENT_TO_LIGNE,1003,2003,2004,2003,2004,production-day-2025-12-31.xlsx
PRG-881,33,Longe précuit,237.73,D,27,2025-12-31 06:21:26,2025-12-31 14:28:20,SENT_TO_LIGNE,1001,2001,2003,2005,2005,production-day-2025-12-31.xlsx
PRG-623,34,CB Simple parage,444.46,B,34,2025-12-31 07:41:03,2025-12-31 17:30:37,SENT_TO_LIGNE,1001,2004,2001,2005,2001,production-day-2025-12-31.xlsx
PRG-834,35,Longe précuit,401.51,D,9,2025-12-31 08:21:31,2025-12-31 15:36:43,SENT_TO_LIGNE,1003,2003,2002,2001,2001,production-day-2025-12-31.xlsx
PRG-390,36,CB Simple parage,423.83,E,19,2025-12-31 09:01:04,2025-12-31 12:40:34,SENT_TO_LIGNE,1001,2005,2005,2001,2003,production-day-2025-12-31.xlsx
PRG-222,37,CB Simple parage,209.1,G,26,2025-12-31 09:35:34,2025-12-31 15:28:24,SENT_TO_LIGNE,1002,2001,2001,2001,2004,production-day-2025-12-31.xlsx
PRG-833,38,CB Double parage,337.11,E,25,2025-12-31 07:17:08,2025-12-31 16:48:11,SENT_TO_LIGNE,1001,2004,2001,2002,2001,production-day-2025-12-31.xlsx
