parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-830,14,CB Simple parage,330.99,G,11,2026-01-22 06:16:32,2026-01-22 14:32:58,SENT_TO_LIGNE,1003,2005,2001,2004,2005,production-day-2026-01-22.xlsx
PRG-542,15,CT simple parage,362.75,B,30,2026-01-22 07:22:08,2026-01-22 15:29:37,SENT_TO_LIGNE,1001,2005,2005,2001,2004,production-day-2026-01-22.xlsx
PRG-209,16,CT simple parage,359.9,E,33,2026-01-22 08:50:33,2026-01-22 17:35:47,SENT_TO_LIGNE,1001,2003,2003,2004,2001,production-day-2026-01-22.xlsx
PRG-256,17,CB Simple parage,389.98,B,31,2026-01-22 09:50:51,2026-01-22 12:42:11,SENT_TO_LIGNE,1003,2001,2001,2003,2003,production-day-2026-01-22.xlsx
PRG-300,18,Morcelé,361.39,F,35,2026-01-22 08:21:56,2026-01-22 10:56:09,SENT_TO_LIGNE,1001,2002,2001,2003,2001,production-day-2026-01-22.xlsx
PRG-723,19,Miette,327.66,G,24,2026-01-22 07:52:57,2026-01-22 11:11:46,SENT_TO_LIGNE,1002,2001,2002,2002,2005,production-day-2026-01-22.xlsx
PRG-991,20,CB Simple parage,384.21,D,25,2026-01-22 08:07:55,2026-01-22 13:46:13,SENT_TO_LIGNE,1002,2002,2002,2001,2003,production-day-2026-01-22.xlsx
PRG-700,21,CB Double parage,334.09,E,19,2026-01-22 08:30:05,2026-01-22 16:55:04,SENT_TO_LIGNE,1001,2005,2001,2005,2002,production-day-2026-01-22.xlsx
PRG-296,22,CB Simple parage,408.32,B,2,2026-01-22 06:37:46,2026-01-22 10:18:47,SENT_TO_LIGNE,1002,2002,2003,2005,2003,production-day-2026-01-22.xlsx
PRG-368,23,CB Double parage,351.42,A,35,2026-01-22 09:35:47,2026-01-22 15:49:41,SENT_TO_LIGNE,1003,2004,2001,2002,2004,production-day-2026-01-22.xlsx
PRG-870,24,CT simple parage,362.2,H,2,2026-01-22 08:49:25,2026-01-22 17:25:37,SENT_TO_LIGNE,1003,2005,2002,2003,2001,production-day-2026-01-22.xlsx
PRG-530,25,CT simple parage,422.74,F,23,2026-01-22 07:16:39,2026-01-22 14:30:39,SENT_TO_LIGNE,1002,2002,2002,2001,2005,production-day-2026-01-22.xlsx
PRG-585,26,CB Simple parage,252.79,I,24,2026-01-22 09:24:41,2026-01-22 12:10:18,SENT_TO_LIGNE,1001,2002,2005,2001,2005,production-day-2026-01-22.xlsx
PRG-797,27,Miette,307.78,I,17,2026-01-22 09:40:09,2026-01-22 17:21:00,SENT_TO_LIGNE,1001,2001,2003,2003,2002,production-day-2026-01-22.xlsx
PRG-347,28,Longe précuit,435.16,D,22,2026-01-22 09:43:30,2026-01-22 16:04:05,SENT_TO_LIGNE,1001,2004,2004,2001,2005,production-day-2026-01-22.xlsx
PRG-654,29,CB Simple parage,373.04,D,28,2026-01-22 08:02:06,2026-01-22 11:36:42,SENT_TO_LIGNE,1002,2004,2005,2005,2003,production-day-2026-01-22.xlsx
PRG-901,30,CB Simple parage,448.33,B,7,2026-01-22 09:20:14,2026-01-22 12:13:49,SENT_TO_LIGNE,1002,2002,2005,2003,2001,production-day-2026-01-22.xlsx
PRG-856,31,CB Simple parage,429.37,A,21,2026-01-22 09:28:58,2026-01-22 15:35:59,SENT_TO_LIGNE,1002,2001,2001,2003,2002,production-day-2026-01-22.xlsx
PRG-860,32,CT simple parage,379.98,H,17,2026-01-22 07:27:28,2026-01-22 14:15:16,SENT_TO_LIGNE,1003,2003,2005,2001,2003,production-day-2026-01-22.xlsx
PRG-283,33,Miette,253.99,C,1,2026-01-22 06:02:51,2026-01-22 11:13:54,SENT_TO_LIGNE,1003,2002,2004,2002,2005,production-day-2026-01-22.xlsx
PRG-640,34,Miette,190.0,C,30,2026-01-22 09:11:31,2026-01-22 15:17:46,SENT_TO_LIGNE,1002,2005,2002,2002,2001,production-day-2026-01-22.xlsx
PRG-682,35,CB Simple parage,435.96,C,36,2026-01-22 08:53:14,2026-01-22 13:14:25,SENT_TO_LIGNE,1002,2003,2003,2004,2002,production-day-2026-01-22.xlsx
PRG-247,36,CB Double parage,361.4,G,2,2026-01-22 09:35:54,2026-01-22 16:00:47,SENT_TO_LIGNE,1001,2001,2003,2005,2003,production-day-2026-01-22.xlsx
