parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-386,13,CT simple parage,213.41,E,5,2026-01-07 06:48:40,2026-01-07 10:40:30,SENT_TO_LIGNE,1003,2002,2001,2001,2004,production-day-2026-01-07.xlsx
PRG-187,14,CB Simple parage,378.78,C,6,2026-01-07 06:07:17,2026-01-07 08:46:56,SENT_TO_LIGNE,1001,2004,2001,2005,2003,production-day-2026-01-07.xlsx
PRG-207,15,CB Double parage,300.37,I,32,2026-01-07 09:35:29,2026-01-07 16:26:20,SENT_TO_LIGNE,1002,2004,2005,2002,2002,production-day-2026-01-07.xlsx
PRG-180,16,CB Simple parage,346.17,F,3,2026-01-07 08:15:11,2026-01-07 13:14:57,SENT_TO_LIGNE,1002,2001,2001,2003,2003,production-day-2026-01-07.xlsx
PRG-774,17,CB Double parage,396.53,C,13,2026-01-07 08:31:22,2026-01-07 17:17:28,SENT_TO_LIGNE,1001,2005,2004,2002,2002,production-day-2026-01-07.xlsx
PRG-922,18,Miette,188.03,I,12,2026-01-07 08:38:20,2026-01-07 13:09:21,SENT_TO_LIGNE,1001,2003,2005,2003,2004,production-day-2026-01-07.xlsx
PRG-129,19,CT simple parage,409.85,A,17,2026-01-07 08:37:49,2026-01-07 11:13:19,SENT_TO_LIGNE,1001,2001,2001,2001,2003,production-day-2026-01-07.xlsx
PRG-729,20,Morcelé,431.06,A,16,2026-01-07 06:21:48,2026-01-07 13:01:32,SENT_TO_LIGNE,1002,2001,2003,2005,2001,production-day-2026-01-07.xlsx
PRG-702,21,CB Simple parage,303.51,I,1,2026-01-07 09:48:49,2026-01-07 13:30:45,SENT_TO_LIGNE,1003,2005,2004,2001,2002,production-day-2026-01-07.xlsx
PRG-652,22,CB Simple parage,326.93,I,2,2026-01-07 06:55:45,2026-01-07 09:39:53,SENT_TO_LIGNE,1002,2004,2002,2004,2004,production-day-2026-01-07.xlsx
PRG-344,23,Miette,360.13,D,18,2026-01-07 09:51:32,2026-01-07 19:14:04,SENT_TO_LIGNE,1002,2002,2004,2003,2005,production-day-2026-01-07.xlsx
PRG-457,24,Morcelé,275.45,D,36,2026-01-07 06:45:20,2026-01-07 11:50:06,SENT_TO_LIGNE,1001,2002,2001,2003,2003,production-day-2026-01-07.xlsx
PRG-929,25,CB Double parage,356.22,D,20,2026-01-07 06:46:35,2026-01-07 14:58:42,SENT_TO_LIGNE,1001,2002,2001,2003,2002,production-day-2026-01-07.xlsx
PRG-382,26,CB Simple parage,230.51,A,2,2026-01-07 09:32:55,2026-01-07 15:14:49,SENT_TO_LIGNE,1002,2001,2004,2001,2002,production-day-2026-01-07.xlsx
PRG-283,27,CB Simple parage,320.64,E,3,2026-01-07 06:00:55,2026-01-07 09:27:31,SENT_TO_LIGNE,1002,2003,2001,2004,2003,production-day-2026-01-07.xlsx
PRG-339,28,CB Simple parage,364.7,E,4,2026-01-07 08:20:19,2026-01-07 16:18:52,SENT_TO_LIGNE,1003,2001,2004,2004,2001,production-day-2026-01-07.xlsx
PRG-118,29,CB Simple parage,372.96,A,28,2026-01-07 08:17:05,2026-01-07 17:23:36,SENT_TO_LIGNE,1002,2002,2003,2005,2001,production-day-2026-01-07.xlsx
PRG-537,30,CB Simple parage,420.56,C,22,2026-01-07 09:36:07,2026-01-07 13:39:48,SENT_TO_LIGNE,1002,2004,2001,2003,2004,production-day-2026-01-07.xlsx
PRG-422,31,CT simple parage,181.99,A,29,2026-01-07 07:21:53,2026-01-07 11:14:44,SENT_TO_LIGNE,1003,2005,2003,2001,2004,production-day-2026-01-07.xlsx
PRG-325,32,CB Double parage,249.09,I,15,2026-01-07 07:31:05,2026-01-07 15:49:04,SENT_TO_LIGNE,1001,2005,2001,2005,2002,production-day-2026-01-07.xlsx
PRG-573,33,CB Simple parage,415.16,C,11,2026-01-07 06:58:03,2026-01-07 11:30:52,SENT_TO_LIGNE,1001,2002,2004,2004,2004,production-day-2026-01-07.xlsx
