parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-931,14,CT simple parage,186.57,E,3,2026-01-20 09:06:35,2026-01-20 18:57:23,SENT_TO_LIGNE,1002,2001,2003,2005,2005,production-day-2026-01-20.xlsx
PRG-429,15,CB Simple parage,227.11,E,21,2026-01-20 09:31:03,2026-01-20 18:06:55,SENT_TO_LIGNE,1001,2001,2003,2002,2002,production-day-2026-01-20.xlsx
PRG-821,16,CB Simple parage,375.74,H,7,2026-01-20 08:07:41,2026-01-20 11:41:18,SENT_TO_LIGNE,1001,2004,2004,2002,2002,production-day-2026-01-20.xlsx
PRG-928,17,CB Simple parage,407.87,E,30,2026-01-20 06:16:26,2026-01-20 15:23:39,SENT_TO_LIGNE,1001,2001,2002,2005,2005,production-day-2026-01-20.xlsx
PRG-648,18,Miette,229.24,G,31,2026-01-20 06:10:20,2026-01-20 09:39:38,SENT_TO_LIGNE,1002,2002,2002,2004,2004,production-day-2026-01-20.xlsx
PRG-483,19,CB Simple parage,435.69,D,8,2026-01-20 07:30:46,2026-01-20 11:49:09,SENT_TO_LIGNE,1003,2003,2002,2004,2003,production-day-2026-01-20.xlsx
PRG-422,20,Morcelé,207.36,D,25,2026-01-20 06:20:48,2026-01-20 15:50:13,SENT_TO_LIGNE,1001,2001,2004,2003,2005,production-day-2026-01-20.xlsx
PRG-358,21,CT simple parage,294.72,A,28,2026-01-20 06:21:15,2026-01-20 14:34:53,SENT_TO_LIGNE,1003,2004,2002,2004,2004,production-day-2026-01-20.xlsx
PRG-352,22,CB Simple parage,211.14,I,7,2026-01-20 06:24:47,2026-01-20 14:24:02,SENT_TO_LIGNE,1001,2004,2004,2005,2005,production-day-2026-01-20.xlsx
PRG-185,23,CB Double parage,413.62,C,29,2026-01-20 06:29:06,2026-01-20 10:47:32,SENT_TO_LIGNE,1002,2005,2003,2002,2001,production-day-2026-01-20.xlsx
PRG-990,24,CB Simple parage,303.9,E,22,2026-01-20 08:16:26,2026-01-20 16:17:31,SENT_TO_LIGNE,1003,2003,2001,2001,2005,production-day-2026-01-20.xlsx
PRG-821,25,CB Double parage,215.26,D,23,2026-01-20 08:31:59,2026-01-20 14:22:08,SENT_TO_LIGNE,1003,2003,2005,2001,2004,production-day-2026-01-20.xlsx
PRG-668,26,CT simple parage,298.14,G,24,2026-01-20 06:18:18,2026-01-20 09:36:52,SENT_TO_LIGNE,1001,2002,2001,2003,2001,production-day-2026-01-20.xlsx
PRG-653,27,CB Simple parage,301.76,C,27,2026-01-20 08:19:20,2026-01-20 15:47:17,SENT_TO_LIGNE,1001,2001,2005,2004,2002,production-day-2026-01-20.xlsx
PRG-160,28,Morcelé,390.94,H,11,2026-01-20 07:55:49,2026-01-20 15:23:25,SENT_TO_LIGNE,1001,2001,2003,2002,2003,production-day-2026-01-20.xlsx
PRG-505,29,CB Simple parage,387.04,C,36,2026-01-20 07:47:46,2026-01-20 13:14:30,SENT_TO_LIGNE,1002,2001,2001,2003,2003,production-day-2026-01-20.xlsx
PRG-633,30,CB Simple parage,211.87,E,25,2026-01-20 07:43:39,2026-01-20 16:37:55,SENT_TO_LIGNE,1003,2002,2001,2004,2005,production-day-2026-01-20.xlsx
PRG-576,31,Miette,345.06,I,15,2026-01-20 06:39:17,2026-01-20 12:05:33,SENT_TO_LIGNE,1001,2001,2005,2005,2005,production-day-2026-01-20.xlsx
PRG-221,32,CB Simple parage,440.41,I,8,2026-01-20 06:10:45,2026-01-20 14:48:12,SENT_TO_LIGNE,1001,2004,2003,2005,2003,production-day-2026-01-20.xlsx
PRG-967,33,CB Double parage,194.44,E,35,2026-01-20 07:19:15,2026-01-20 15:05:43,SENT_TO_LIGNE,1003,2002,2001,2004,2003,production-day-2026-01-20.xlsx
