parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-499,26,Morcelé,308.54,A,35,2025-12-22 09:27:38,2025-12-22 17:55:15,SENT_TO_LIGNE,1002,2004,2003,2001,2001,production-day-2025-12-22.xlsx
PRG-464,27,CB Simple parage,279.39,B,30,2025-12-22 06:43:39,2025-12-22 14:55:54,SENT_TO_LIGNE,1003,2004,2004,2003,2003,production-day-2025-12-22.xlsx
PRG-348,28,Longe précuit,375.77,B,26,2025-12-22 09:30:01,2025-12-22 15:05:23,SENT_TO_LIGNE,1001,2004,2004,2004,2004,production-day-2025-12-22.xlsx
PRG-549,29,CB Simple parage,204.22,E,8,2025-12-22 06:36:10,2025-12-22 10:18:07,SENT_TO_LIGNE,1003,2005,2004,2004,2004,production-day-2025-12-22.xlsx
PRG-668,30,CB Double parage,443.55,H,25,2025-12-22 08:36:46,2025-12-22 12:02:56,SENT_TO_LIGNE,1003,2001,2005,2004,2002,production-day-2025-12-22.xlsx
PRG-900,31,CB Simple parage,342.55,H,10,2025-12-22 09:01:53,2025-12-22 14:48:52,SENT_TO_LIGNE,1001,2004,2003,2003,2003,production-day-2025-12-22.xlsx
PRG-111,32,CB Simple parage,250.22,A,34,2025-12-22 07:50:26,2025-12-22 17:38:46,SENT_TO_LIGNE,1002,2003,2005,2004,2001,production-day-2025-12-22.xlsx
PRG-640,33,CB Simple parage,431.17,I,32,2025-12-22 06:56:25,2025-12-22 15:13:36,SENT_TO_LIGNE,1003,2003,2002,2001,2005,production-day-2025-12-22.xlsx
PRG-762,34,Miette,234.65,H,7,2025-12-22 08:02:58,2025-12-22 14:13:42,SENT_TO_LIGNE,1001,2001,2004,2005,2002,production-day-2025-12-22.xlsx
PRG-377,35,CB Double parage,198.54,D,2,2025-12-22 09:00:03,2025-12-22 12:22:57,SENT_TO_LIGNE,1003,2001,2003,2004,2003,production-day-2025-12-22.xlsx
PRG-226,36,Longe précuit,254.55,A,11,2025-12-22 07:52:00,2025-12-22 14:43:28,SENT_TO_LIGNE,1001,2002,2004,2001,2001,production-day-2025-12-22.xlsx
PRG-169,37,CT simple parage,260.37,H,31,2025-12-22 08:58:26,2025-12-22 14:40:44,SENT_TO_LIGNE,1001,2003,2003,2001,2003,production-day-2025-12-22.xlsx
PRG-595,38,Morcelé,281.27,D,9,2025-12-22 09:11:53,2025-12-22 13:39:14,SENT_TO_LIGNE,1001,2004,2005,2003,2002,production-day-2025-12-22.xlsx
PRG-955,39,CB Double parage,442.31,F,21,2025-12-22 09:40:57,2025-12-22 12:25:52,SENT_TO_LIGNE,1003,2003,2001,2004,2002,production-day-2025-12-22.xlsx
PRG-894,40,Morcelé,203.15,H,22,2025-12-22 07:16:58,2025-12-22 13:00:49,SENT_TO_LIGNE,1003,2005,2003,2002,2002,production-day-2025-12-22.xlsx
