parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-715,12,CB Simple parage,284.61,H,11,2026-02-09 07:02:17,2026-02-09 15:46:44,SENT_TO_LIGNE,1003,2005,2004,2004,2005,production-day-2026-02-09.xlsx
PRG-837,13,Miette,182.27,C,12,2026-02-09 09:21:58,2026-02-09 12:54:03,SENT_TO_LIGNE,1001,2003,2001,2001,2003,production-day-2026-02-09.xlsx
PRG-634,14,Longe précuit,232.76,E,36,2026-02-09 09:20:12,2026-02-09 13:36:18,SENT_TO_LIGNE,1002,2002,2001,2002,2001,production-day-2026-02-09.xlsx
PRG-645,15,CT simple parage,196.71,H,28,2026-02-09 08:00:02,2026-02-09 14:04:25,SENT_TO_LIGNE,1003,2001,2004,2003,2003,production-day-2026-02-09.xlsx
PRG-535,16,Longe précuit,397.82,G,7,2026-02-09 08:47:29,2026-02-09 18:00:04,SENT_TO_LIGNE,1001,2004,2001,2001,2002,production-day-2026-02-09.xlsx
PRG-423,17,Longe précuit,206.21,B,30,2026-02-09 07:48:04,2026-02-09 14:21:14,SENT_TO_LIGNE,1003,2005,2005,2005,2005,production-day-2026-02-09.xlsx
PRG-390,18,CT simple parage,424.79,H,33,2026-02-09 08:03:28,2026-02-09 17:25:33,SENT_TO_LIGNE,1002,2005,2005,2003,2001,production-day-2026-02-09.xlsx
PRG-693,19,Miette,428.08,C,31,2026-02-09 06:23:45,2026-02-09 13:31:48,SENT_TO_LIGNE,1003,2005,2002,2004,2003,production-day-2026-02-09.xlsx
PRG-377,20,CT simple parage,392.5,H,2,2026-02-09 09:06:55,2026-02-09 15:31:21,SENT_TO_LIGNE,1001,2005,2004,2001,2005,production-day-2026-02-09.xlsx
PRG-175,21,Morcelé,250.18,E,31,2026-02-09 06:33:20,2026-02-09 16:22:56,SENT_TO_LIGNE,1001,2002,2001,2005,2004,production-day-2026-02-09.xlsx
PRG-534,22,Miette,337.03,B,3,2026-02-09 06:38:35,2026-02-09 13:56:52,SENT_TO_LIGNE,1003,2001,2004,2003,2004,production-day-2026-02-09.xlsx
PRG-415,23,Longe précuit,382.4,B,13,2026-02-09 07:04:29,2026-02-09 17:00:13,SENT_TO_LIGNE,1003,2003,2005,2004,2005,production-day-2026-02-09.xlsx
PRG-922,24,CT simple parage,383.31,D,29,2026-02-09 08:54:46,2026-02-09 15:48:10,SENT_TO_LIGNE,1001,2004,2004,2003,2004,production-day-2026-02-09.xlsx
PRG-829,25,CB Simple parage,262.29,D,35,2026-02-09 08:33:37,2026-02-09 15:06:50,SENT_TO_LIGNE,1001,2003,2003,2001,2004,production-day-2026-02-09.xlsx
PRG-185,26,Morcelé,219.79,C,30,2026-02-09 08:48:36,2026-02-09 13:36:11,SENT_TO_LIGNE,1001,2005,2004,2002,2002,production-day-2026-02-09.xlsx
PRG-565,27,CB Double parage,359.51,C,20,2026-02-09 09:49:14,2026-02-09 12:11:53,SENT_TO_LIGNE,1001,2003,2003,2002,2002,production-day-2026-02-09.xlsx
PRG-201,28,Morcelé,242.99,A,1,2026-02-09 07:22:57,2026-02-09 15:13:50,SENT_TO_LIGNE,1003,2005,2004,2005,2003,production-day-2026-02-09.xlsx
PRG-674,29,Longe précuit,233.8,C,4,2026-02-09 09:21:52,2026-02-09 11:43:33,SENT_TO_LIGNE,1003,2005,2002,2004,2003,production-day-2026-02-09.xlsx
PRG-989,30,Longe précuit,183.47,D,21,2026-02-09 06:28:23,2026-02-09 14:21:15,SENT_TO_LIGNE,1001,2004,2003,2004,2005,production-day-2026-02-09.xlsx
PRG-362,31,Longe précuit,344.84,F,9,2026-02-09 09:06:08,2026-02-09 14:46:35,SENT_TO_LIGNE,1001,2003,2003,2005,2003,production-day-2026-02-09.xlsx
PRG-700,32,CB Double parage,279.18,C,21,2026-02-09 09:30:49,2026-02-09 16:20:06,SENT_TO_LIGNE,1002,2001,2001,2001,2003,production-day-2026-02-09.xlsx
PRG-838,33,CB Double parage,388.23,I,29,2026-02-09 09:53:28,2026-02-09 12:43:07,SENT_TO_LIGNE,1002,2001,2003,2004,2003,production-day-2026-02-09.xlsx
PRG-887,34,CB Simple parage,330.67,H,8,2026-02-09 07:55:47,2026-02-09 12:30:33,SENT_TO_LIGNE,1003,2005,2001,2001,2003,production-day-2026-02-09.xlsx
PRG-186,35,CB Simple parage,303.41,E,21,2026-02-09 08:05:31,2026-02-09 13:51:03,SENT_TO_LIGNE,1001,2002,2003,2002,2001,production-day-2026-02-09.xlsx
PRG-842,36,CB Simple parage,239.2,G,23,2026-02-09 06:32:58,2026-02-09 11:24:08,SENT_TO_LIGNE,1003,2003,2002,2001,2003,production-day-2026-02-09.xlsx
