parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-803,16,CB Simple parage,404.17,E,12,2026-02-03 06:06:53,2026-02-03 10:47:14,SENT_TO_LIGNE,1001,2002,2004,2002,2005,production-day-2026-02-03.xlsx
PRG-872,17,Morcelé,315.52,D,29,2026-02-03 09:50:10,2026-02-03 18:59:21,SENT_TO_LIGNE,1001,2001,2001,2001,2004,production-day-2026-02-03.xlsx
PRG-453,18,Longe précuit,321.08,C,14,2026-02-03 06:25:18,2026-02-03 08:38:41,SENT_TO_LIGNE,1002,2005,2005,2004,2001,production-day-2026-02-03.xlsx
PRG-971,19,Miette,210.82,G,17,2026-02-03 08:30:10,2026-02-03 13:26:46,SENT_TO_LIGNE,1002,2002,2005,2005,2001,production-day-2026-02-03.xlsx
PRG-856,20,CB Simple parage,248.57,E,24,2026-02-03 07:24:06,2026-02-03 13:42:39,SENT_TO_LIGNE,1003,2005,2001,2005,2003,production-day-2026-02-03.xlsx
PRG-433,21,CB Simple parage,409.21,I,24,2026-02-03 07:35:09,2026-02-03 13:49:36,SENT_TO_LIGNE,1001,2005,2002,2002,2003,production-day-2026-02-03.xlsx
PRG-676,22,Morcelé,357.09,I,2,2026-02-03 08:57:08,2026-02-03 15:03:15,SENT_TO_LIGNE,1002,2002,2001,2003,2001,production-day-2026-02-03.xlsx
PRG-915,23,CB Simple parage,408.47,G,20,2026-02-03 07:15:49,2026-02-03 12:50:30,SENT_TO_LIGNE,1002,2004,2005,2001,2003,production-day-2026-02-03.xlsx
PRG-392,24,CB Simple parage,260.78,B,17,2026-02-03 08:24:54,2026-02-03 14:20:13,SENT_TO_LIGNE,1003,2002,2005,2004,2004,production-day-2026-02-03.xlsx
PRG-141,25,CB Double parage,229.21,E,27,2026-02-03 08:11:26,2026-02-03 16:06:34,SENT_TO_LIGNE,1003,2004,2005,2002,2002,production-day-2026-02-03.xlsx
PRG-135,26,CB Double parage,335.35,E,18,2026-02-03 08:16:45,2026-02-03 12:24:57,SENT_TO_LIGNE,1001,2005,2001,2005,2004,production-day-2026-02-03.xlsx
PRG-775,27,Miette,292.02,I,10,2026-02-03 09:27:34,2026-02-03 14:39:58,SENT_TO_LIGNE,1002,2003,2005,2004,2003,production-day-2026-02-03.xlsx
PRG-980,28,CT simple parage,355.82,B,34,2026-02-03 06:53:24,2026-02-03 13:29:30,SENT_TO_LIGNE,1001,2004,2002,2003,2004,production-day-2026-02-03.xlsx
PRG-471,29,Miette,225.97,E,3,2026-02-03 08:55:49,2026-02-03 14:07:21,SENT_TO_LIGNE,1003,2004,2004,2004,2004,production-day-2026-02-03.xlsx
PRG-138,30,CB Simple parage,415.11,B,36,2026-02-03 07:25:37,2026-02-03 13:59:23,SENT_TO_LIGNE,1002,2003,2001,2002,2002,production-day-2026-02-03.xlsx
PRG-600,31,CB Simple parage,446.14,E,11,2026-02-03 06:25:40,2026-02-03 14:35:49,SENT_TO_LIGNE,1003,2003,2001,2003,2001,production-day-2026-02-03.xlsx
PRG-932,32,Longe précuit,255.53,C,33,2026-02-03 06:34:57,2026-02-03 08:47:54,SENT_TO_LIGNE,1001,2002,2003,2005,2004,production-day-2026-02-03.xlsx
PRG-242,33,CB Simple parage,321.71,F,4,2026-02-03 06:48:52,2026-02-03 15:37:57,SENT_TO_LIGNE,1002,2004,2005,2004,2002,production-day-2026-02-03.xlsx
PRG-242,34,CB Simple parage,325.99,B,34,2026-02-03 08:27:03,2026-02-03 17:48:41,SENT_TO_LIGNE,1003,2004,2005,2004,2001,production-day-2026-02-03.xlsx
