parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-247,23,Longe précuit,323.66,G,21,2026-01-29 06:41:17,2026-01-29 16:15:53,SENT_TO_LIGNE,1003,2001,2003,2005,2004,production-day-2026-01-29.xlsx
PRG-857,24,Longe précuit,196.69,C,24,2026-01-29 09:56:28,2026-01-29 16:08:57,SENT_TO_LIGNE,1001,2001,2004,2002,2005,production-day-2026-01-29.xlsx
PRG-665,25,CB Simple parage,394.23,G,12,2026-01-29 08:35:38,2026-01-29 14:26:12,SENT_TO_LIGNE,1001,2005,2002,2005,2005,production-day-2026-01-29.xlsx
PRG-644,26,CB Double parage,193.57,B,24,2026-01-29 06:20:01,2026-01-29 14:30:37,SENT_TO_LIGNE,1001,2004,2005,2005,2005,production-day-2026-01-29.xlsx
PRG-565,27,Longe précuit,297.53,H,25,2026-01-29 08:28:26,2026-01-29 11:28:41,SENT_TO_LIGNE,1003,2001,2004,2001,2003,production-day-2026-01-29.xlsx
PRG-736,28,Miette,384.67,I,1,2026-01-29 07:17:07,2026-01-29 15:22:12,SENT_TO_LIGNE,1001,2003,2002,2002,2002,production-day-2026-01-29.xlsx
PRG-544,29,CB Double parage,294.65,C,13,2026-01-29 07:05:45,2026-01-29 12:01:28,SENT_TO_LIGNE,1003,2005,2005,2002,2001,production-day-2026-01-29.xlsx
PRG-263,30,CB Simple parage,308.69,A,12,2026-01-29 06:28:06,2026-01-29 12:26:07,SENT_TO_LIGNE,1001,2004,2005,2003,2004,production-day-2026-01-29.xlsx
PRG-221,31,Morcelé,227.84,D,28,2026-01-29 09:41:55,2026-01-29 13:17:10,SENT_TO_LIGNE,1003,2004,2002,2005,2002,production-day-2026-01-29.xlsx
PRG-828,32,CT simple parage,262.3,F,30,2026-01-29 09:17:24,2026-01-29 12:16:37,SENT_TO_LIGNE,1001,2001,2002,2002,2004,production-day-2026-01-29.xlsx
PRG-389,33,Longe précuit,193.07,A,25,2026-01-29 08:06:38,2026-01-29 15:32:55,SENT_TO_LIGNE,1003,2002,2001,2001,2004,production-day-2026-01-29.xlsx
PRG-761,34,CB Simple parage,218.1,D,34,2026-01-29 06:58:45,2026-01-29 09:50:31,SENT_TO_LIGNE,1002,2003,2003,2004,2003,production-day-2026-01-29.xlsx
