parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-254,26,CB Double parage,266.44,A,25,2025-11-26 08:34:45,2025-11-26 11:29:34,SENT_TO_LIGNE,1003,2001,2002,2003,2005,production-day-2025-11-26.xlsx
PRG-618,27,Longe précuit,302.73,E,17,2025-11-26 09:18:27,2025-11-26 17:33:41,SENT_TO_LIGNE,1001,2003,2001,2003,2005,production-day-2025-11-26.xlsx
PRG-392,28,CB Simple parage,188.8,G,33,2025-11-26 06:22:56,2025-11-26 13:27:18,SENT_TO_LIGNE,1002,2004,2002,2003,2002,production-day-2025-11-26.xlsx
PRG-353,29,Miette,279.19,H,15,2025-11-26 08:04:28,2025-11-26 13:21:46,SENT_TO_LIGNE,1002,2005,2001,2003,2001,production-day-2025-11-26.xlsx
PRG-552,30,Miette,402.98,E,4,2025-11-26 08:33:46,2025-11-26 13:00:44,SENT_TO_LIGNE,1002,2004,2001,2003,2005,production-day-2025-11-26.xlsx
PRG-721,31,CB Simple parage,395.82,D,9,2025-11-26 09:24:57,2025-11-26 17:36:47,SENT_TO_LIGNE,1001,2002,2004,2003,2005,production-day-2025-11-26.xlsx
PRG-169,32,CB Simple parage,334.15,E,28,2025-11-26 08:58:12,2025-11-26 18:21:23,SENT_TO_LIGNE,1001,2004,2003,2005,2005,production-day-2025-11-26.xlsx
PRG-404,33,Longe précuit,431.0,A,26,2025-11-26 06:09:12,2025-11-26 13:20:47,SENT_TO_LIGNE,1001,2002,2001,2003,2002,production-day-2025-11-26.xlsx
PRG-212,34,Morcelé,326.04,D,15,2025-11-26 07:16:38,2025-11-26 12:47:46,SENT_TO_LIGNE,1002,2001,2003,2003,2004,production-day-2025-11-26.xlsx
PRG-983,35,CB Simple parage,365.15,G,21,2025-11-26 07:22:38,2025-11-26 14:01:34,SENT_TO_LIGNE,1002,2001,2005,2003,2001,production-day-2025-11-26.xlsx
PRG-612,36,CB Double parage,316.75,A,25,2025-11-26 08:21:48,2025-11-26 12:13:11,SENT_TO_LIGNE,1003,2003,2005,2004,2002,production-day-2025-11-26.xlsx
PRG-890,37,Miette,283.14,F,33,2025-11-26 09:09:03,2025-11-26 16:18:55,SENT_TO_LIGNE,1003,2003,2005,2002,2005,production-day-2025-11-26.xlsx
PRG-376,38,Longe précuit,395.95,B,7,2025-11-26 09:00:12,2025-11-26 11:30:27,SENT_TO_LIGNE,1003,2002,2002,2001,2001,production-day-2025-11-26.xlsx
PRG-240,39,CT simple parage,232.68,G,16,2025-11-26 06:14:10,2025-11-26 11:28:38,SENT_TO_LIGNE,1002,2005,2005,2004,2005,production-day-2025-11-26.xlsx
