parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-603,11,CB Simple parage,367.47,C,17,2026-03-04 07:47:57,2026-03-04 13:32:28,SENT_TO_LIGNE,1002,2005,2003,2003,2002,production-day-2026-03-04.xlsx
PRG-256,12,CB Double parage,182.17,D,32,2026-03-04 06:50:25,2026-03-04 13:46:52,SENT_TO_LIGNE,1001,2004,2003,2005,2003,production-day-2026-03-04.xlsx
PRG-941,13,CB Simple parage,273.77,C,35,2026-03-04 09:48:21,2026-03-04 16:42:31,SENT_TO_LIGNE,1001,2002,2001,2003,2005,production-day-2026-03-04.xlsx
PRG-377,14,Miette,234.26,C,30,2026-03-04 07:34:09,2026-03-04 10:13:44,SENT_TO_LIGNE,1003,2002,2004,2005,2005,production-day-2026-03-04.xlsx
PRG-715,15,CB Simple parage,276.57,A,12,2026-03-04 06:49:35,2026-03-04 12:26:26,SENT_TO_LIGNE,1002,2001,2005,2001,2001,production-day-2026-03-04.xlsx
PRG-977,16,CB Double parage,269.21,B,22,2026-03-04 08:36:17,2026-03-04 13:42:55,SENT_TO_LIGNE,1003,2004,2003,2003,2002,production-day-2026-03-04.xlsx
PRG-446,17,CB Simple parage,388.19,C,20,2026-03-04 09:41:45,2026-03-04 13:24:56,SENT_TO_LIGNE,1003,2004,2002,2003,2004,production-day-2026-03-04.xlsx
PRG-572,18,CB Simple parage,280.79,B,14,2026-03-04 09:43:45,2026-03-04 12:40:27,SENT_TO_LIGNE,1003,2001,2002,2004,2004,production-day-2026-03-04.xlsx
PRG-821,19,CB Simple parage,428.98,H,8,2026-03-04 08:44:06,2026-03-04 15:07:25,SENT_TO_LIGNE,1002,2004,2005,2002,2002,production-day-2026-03-04.xlsx
PRG-426,20,Morcelé,427.51,F,35,2026-03-04 09:47:48,2026-03-04 12:00:12,SENT_TO_LIGNE,1001,2001,2003,2002,2004,production-day-2026-03-04.xlsx
PRG-536,21,Miette,271.54,I,35,2026-03-04 06:02:41,2026-03-04 15:55:38,SENT_TO_LIGNE,1002,2005,2005,2004,2001,production-day-2026-03-04.xlsx
PRG-540,22,Longe précuit,267.1,E,13,2026-03-04 07:55:02,2026-03-04 13:17:10,SENT_TO_LIGNE,1001,2003,2004,2002,2002,production-day-2026-03-04.xlsx
PRG-112,23,CB Simple parage,378.58,G,16,2026-03-04 07:19:38,2026-03-04 12:16:53,SENT_TO_LIGNE,1001,2003,2003,2001,2002,production-day-2026-03-04.xlsx
PRG-789,24,CB Simple parage,231.99,F,16,2026-03-04 08:49:30,2026-03-04 16:20:57,SENT_TO_LIGNE,1001,2004,2003,2002,2001,production-day-2026-03-04.xlsx
PRG-541,25,Miette,233.01,G,33,2026-03-04 09:52:37,2026-03-04 19:19:57,SENT_TO_LIGNE,1001,2001,2002,2005,2005,production-day-2026-03-04.xlsx
PRG-458,26,CB Simple parage,327.25,C,26,2026-03-04 07:59:07,2026-03-04 17:15:02,SENT_TO_LIGNE,1002,2005,2004,2003,2003,production-day-2026-03-04.xlsx
PRG-397,27,Miette,329.08,I,2,2026-03-04 08:26:17,2026-03-04 12:58:05,SENT_TO_LIGNE,1003,2005,2005,2004,2005,production-day-2026-03-04.xlsx
PRG-483,28,Longe précuit,437.34,B,14,2026-03-04 09:08:44,2026-03-04 16:41:45,SENT_TO_LIGNE,1002,2003,2002,2001,2003,production-day-2026-03-04.xlsx
PRG-601,29,CB Double parage,211.41,E,18,2026-03-04 07:42:15,2026-03-04 09:53:05,SENT_TO_LIGNE,1002,2002,2003,2003,2001,production-day-2026-03-04.xlsx
PRG-904,30,Miette,308.62,C,21,2026-03-04 08:27:52,2026-03-04 15:50:26,SENT_TO_LIGNE,1003,2001,2003,2005,2002,production-day-2026-03-04.xlsx
PRG-602,31,CT simple parage,425.58,E,7,2026-03-04 07:41:40,2026-03-04 15:19:25,SENT_TO_LIGNE,1003,2004,2001,2005,2001,production-day-2026-03-04.xlsx
PRG-212,32,CB Simple parage,394.82,A,8,2026-03-04 07:14:37,2026-03-04 13:58:25,SENT_TO_LIGNE,1001,2001,2004,2004,2001,production-day-2026-03-04.xlsx
PRG-454,33,CB Simple parage,344.0,E,16,2026-03-04 06:59:35,2026-03-04 09:25:25,SENT_TO_LIGNE,1001,2004,2005,2005,2003,production-day-2026-03-04.xlsx
PRG-119,34,Longe précuit,288.79,H,31,2026-03-04 09:23:50,2026-03-04 18:37:24,SENT_TO_LIGNE,1003,2005,2005,2004,2002,production-day-2026-03-04.xlsx
PRG-456,35,CB Double parage,386.39,F,2,2026-03-04 06:52:03,2026-03-04 12:06:19,SENT_TO_LIGNE,1003,2002,2005,2005,2002,production-day-2026-03-04.xlsx
PRG-821,36,CB Simple parage,208.38,B,29,2026-03-04 08:03:42,2026-03-04 13:54:56,SENT_TO_LIGNE,1002,2005,2005,2002,2003,production-day-2026-03-04.xlsx
PRG-968,37,Miette,395.57,I,27,2026-03-04 07:46:48,2026-03-04 11:09:22,SENT_TO_LIGNE,1003,2004,2002,2004,2005,production-day-2026-03-04.xlsx
PRG-113,38,Miette,402.94,D,21,2026-03-04 06:54:00,2026-03-04 10:46:57,SENT_TO_LIGNE,1002,2004,2002,2001,2005,production-day-2026-03-04.xlsx
PRG-345,39,CT simple parage,240.17,F,5,2026-03-04 06:08:42,2026-03-04 14:22:07,SENT_TO_LIGNE,1001,2001,2004,2004,2004,production-day-2026-03-04.xlsx
