parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-455,19,Morcelé,433.35,H,23,2026-02-20 08:38:33,2026-02-20 16:20:44,SENT_TO_LIGNE,1002,2001,2003,2001,2001,production-day-2026-02-20.xlsx
PRG-812,20,CB Simple parage,353.78,G,10,2026-02-20 09:29:57,2026-02-20 15:22:12,SENT_TO_LIGNE,1002,2002,2002,2004,2004,production-day-2026-02-20.xlsx
PRG-889,21,Miette,186.57,F,7,2026-02-20 08:46:02,2026-02-20 17:06:49,SENT_TO_LIGNE,1003,2001,2005,2005,2003,production-day-2026-02-20.xlsx
PRG-737,22,Miette,380.19,H,30,2026-02-20 06:10:52,2026-02-20 14:52:10,SENT_TO_LIGNE,1001,2005,2005,2001,2001,production-day-2026-02-20.xlsx
PRG-296,23,CB Simple parage,394.36,F,13,2026-02-20 08:43:01,2026-02-20 16:37:03,SENT_TO_LIGNE,1002,2005,2005,2001,2004,production-day-2026-02-20.xlsx
PRG-760,24,CB Simple parage,328.42,G,21,2026-02-20 09:11:22,2026-02-20 13:11:11,SENT_TO_LIGNE,1003,2005,2004,2005,2005,production-day-2026-02-20.xlsx
PRG-291,25,CB Double parage,218.12,D,24,2026-02-20 07:46:57,2026-02-20 15:25:28,SENT_TO_LIGNE,1001,2005,2005,2005,2001,production-day-2026-02-20.xlsx
PRG-733,26,CB Simple parage,397.08,H,17,2026-02-20 06:02:26,2026-02-20 08:06:34,SENT_TO_LIGNE,1002,2001,2002,2002,2005,production-day-2026-02-20.xlsx
PRG-579,27,CB Simple parage,431.28,F,20,2026-02-20 08:12:23,2026-02-20 11:43:33,SENT_TO_LIGNE,1003,2004,2005,2004,2002,production-day-2026-02-20.xlsx
PRG-657,28,Morcelé,311.64,C,10,2026-02-20 09:50:07,2026-02-20 18:13:47,SENT_TO_LIGNE,1002,2005,2002,2005,2003,production-day-2026-02-20.xlsx
PRG-183,29,Miette,416.27,H,36,2026-02-20 09:57:41,2026-02-20 12:04:53,SENT_TO_LIGNE,1001,2001,2004,2001,2001,production-day-2026-02-20.xlsx
PRG-425,30,Morcelé,405.31,B,12,2026-02-20 09:34:23,2026-02-20 16:06:26,SENT_TO_LIGNE,1002,2005,2004,2004,2005,production-day-2026-02-20.xlsx
PRG-975,31,CT simple parage,183.41,A,3,2026-02-20 09:01:36,2026-02-20 13:06:04,SENT_TO_LIGNE,1002,2002,2005,2004,2004,production-day-2026-02-20.xlsx
PRG-129,32,CB Double parage,417.74,C,10,2026-02-20 09:31:17,2026-02-20 18:15:03,SENT_TO_LIGNE,1003,2003,2002,2003,2003,production-day-2026-02-20.xlsx
PRG-885,33,CT simple parage,422.17,B,33,2026-02-20 06:25:37,2026-02-20 12:44:42,SENT_TO_LIGNE,1003,2005,2004,2002,2001,production-day-2026-02-20.xlsx
PRG-921,34,CB Double parage,279.37,A,1,2026-02-20 09:12:01,2026-02-20 15:28:19,SENT_TO_LIGNE,1001,2003,2002,2004,2004,production-day-2026-02-20.xlsx
PRG-848,35,Morcelé,227.48,I,22,2026-02-20 08:54:56,2026-02-20 18:11:55,SENT_TO_LIGNE,1001,2004,2004,2005,2005,production-day-2026-02-20.xlsx
PRG-569,36,CT simple parage,362.17,E,27,2026-02-20 06:35:31,2026-02-20 10:53:14,SENT_TO_LIGNE,1003,2005,2004,2002,2005,production-day-2026-02-20.xlsx
PRG-485,37,CB Simple parage,331.0,C,34,2026-02-20 09:07:31,2026-02-20 17:03:56,SENT_TO_LIGNE,1002,2002,2003,2001,2002,production-day-2026-02-20.xlsx
