parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-490,16,CB Simple parage,247.06,B,20,2026-01-21 08:09:09,2026-01-21 12:47:28,SENT_TO_LIGNE,1002,2003,2005,2003,2001,production-day-2026-01-21.xlsx
PRG-618,17,CB Simple parage,252.29,H,25,2026-01-21 06:03:28,2026-01-21 08:35:51,SENT_TO_LIGNE,1002,2002,2002,2005,2003,production-day-2026-01-21.xlsx
PRG-369,18,CT simple parage,297.03,D,35,2026-01-21 08:03:40,2026-01-21 13:08:18,SENT_TO_LIGNE,1003,2001,2002,2005,2003,production-day-2026-01-21.xlsx
PRG-339,19,CB Simple parage,298.34,F,28,2026-01-21 07:16:15,2026-01-21 12:18:54,SENT_TO_LIGNE,1001,2002,2004,2002,2003,production-day-2026-01-21.xlsx
PRG-941,20,Longe précuit,191.31,E,33,2026-01-21 07:11:20,2026-01-21 11:27:06,SENT_TO_LIGNE,1002,2005,2003,2002,2004,production-day-2026-01-21.xlsx
PRG-790,21,CB Simple parage,203.47,D,1,2026-01-21 09:35:03,2026-01-21 17:11:39,SENT_TO_LIGNE,1002,2001,2001,2005,2004,production-day-2026-01-21.xlsx
PRG-967,22,Miette,267.88,I,12,2026-01-21 08:12:11,2026-01-21 17:31:47,SENT_TO_LIGNE,1003,2001,2005,2003,2005,production-day-2026-01-21.xlsx
PRG-350,23,CT simple parage,252.7,E,2,2026-01-21 07:37:06,2026-01-21 15:03:24,SENT_TO_LIGNE,1001,2002,2005,2003,2004,production-day-2026-01-21.xlsx
PRG-718,24,CT simple parage,290.15,C,25,2026-01-21 06:57:41,2026-01-21 15:37:10,SENT_TO_LIGNE,1003,2004,2004,2002,2004,production-day-2026-01-21.xlsx
PRG-486,25,CT simple parage,236.23,D,3,2026-01-21 08:42:32,2026-01-21 12:10:59,SENT_TO_LIGNE,1001,2003,2001,2003,2001,production-day-2026-01-21.xlsx
PRG-505,26,Morcelé,228.62,B,28,2026-01-21 07:04:11,2026-01-21 13:19:12,SENT_TO_LIGNE,1003,2004,2002,2002,2001,production-day-2026-01-21.xlsx
PRG-388,27,Longe précuit,417.71,I,4,2026-01-21 07:53:05,2026-01-21 13:21:00,SENT_TO_LIGNE,1002,2004,2004,2001,2001,production-day-2026-01-21.xlsx
PRG-563,28,CB Simple parage,281.07,F,24,2026-01-21 08:53:42,2026-01-21 11:05:06,SENT_TO_LIGNE,1001,2005,2001,2004,2005,production-day-2026-01-21.xlsx
PRG-463,29,CT simple parage,418.44,D,10,2026-01-21 07:11:29,2026-01-21 15:21:17,SENT_TO_LIGNE,1001,2001,2004,2003,2005,production-day-2026-01-21.xlsx
PRG-562,30,CB Simple parage,448.06,A,12,2026-01-21 09:21:37,2026-01-21 16:49:31,SENT_TO_LIGNE,1001,2002,2003,2002,2002,production-day-2026-01-21.xlsx
PRG-386,31,CT simple parage,326.2,B,2,2026-01-21 09:03:03,2026-01-21 17:22:23,SENT_TO_LIGNE,1002,2002,2004,2004,2001,production-day-2026-01-21.xlsx
PRG-153,32,CB Double parage,343.73,A,35,2026-01-21 08:19:25,2026-01-21 15:31:05,SENT_TO_LIGNE,1002,2005,2001,2005,2003,production-day-2026-01-21.xlsx
PRG-462,33,Longe précuit,246.7,B,30,2026-01-21 09:01:15,2026-01-21 12:48:36,SENT_TO_LIGNE,1003,2005,2001,2002,2004,production-day-2026-01-21.xlsx
PRG-240,34,CB Simple parage,418.29,D,17,2026-01-21 06:28:30,2026-01-21 11:39:13,SENT_TO_LIGNE,1001,2001,2001,2003,2002,production-day-2026-01-21.xlsx
PRG-834,35,Morcelé,443.08,F,29,2026-01-21 06:10:35,2026-01-21 08:25:31,SENT_TO_LIGNE,1003,2004,2004,2001,2003,production-day-2026-01-21.xlsx
PRG-887,36,CB Simple parage,329.5,E,28,2026-01-21 08:10:50,2026-01-21 13:53:03,SENT_TO_LIGNE,1002,2003,2004,2004,2003,production-day-2026-01-21.xlsx
PRG-111,37,Longe précuit,262.85,G,25,2026-01-21 06:04:04,2026-01-21 14:56:17,SENT_TO_LIGNE,1003,2004,2002,2003,2001,production-day-2026-01-21.xlsx
PRG-920,38,Longe précuit,199.54,I,16,2026-01-21 06:09:40,2026-01-21 13:50:38,SENT_TO_LIGNE,1003,2003,2001,2001,2001,production-day-2026-01-21.xlsx
PRG-697,39,Morcelé,292.96,H,24,2026-01-21 07:18:07,2026-01-21 13:38:00,SENT_TO_LIGNE,1002,2005,2005,2001,2004,production-day-2026-01-21.xlsx
PRG-426,40,CB Simple parage,258.98,B,16,2026-01-21 07:34:38,2026-01-21 14:47:11,SENT_TO_LIGNE,1001,2001,2001,2004,2004,production-day-2026-01-21.xlsx
