parage_ref,numero_palette,longe_type,weight_kg,position_zone,position_number,entry_time,exit_time,status,operator_matricule,chef_tapis_1,chef_tapis_2,chef_tapis_3,chef_tapis_4,source_file
PRG-146,15,CB Simple parage,281.03,I,10,2026-01-19 07:55:09,2026-01-19 13:33:22,SENT_TO_LIGNE,1003,2004,2001,2005,2005,production-day-2026-01-19.xlsx
PRG-207,16,CB Double parage,435.32,B,5,2026-01-19 08:53:34,2026-01-19 13:37:04,SENT_TO_LIGNE,1003,2003,2004,2004,2003,production-day-2026-01-19.xlsx
PRG-451,17,Miette,291.15,I,5,2026-01-19 09:41:18,2026-01-19 18:56:46,SENT_TO_LIGNE,1001,2002,2003,2001,2004,production-day-2026-01-19.xlsx
PRG-317,18,CB Simple parage,236.48,C,22,2026-01-19 09:11:25,2026-01-19 13:19:00,SENT_TO_LIGNE,1003,2001,2003,2003,2001,production-day-2026-01-19.xlsx
PRG-157,19,Morcelé,298.11,B,20,2026-01-19 08:08:40,2026-01-19 14:19:54,SENT_TO_LIGNE,1002,2002,2001,2003,2001,production-day-2026-01-19.xlsx
PRG-741,20,CB Double parage,360.87,C,8,2026-01-19 06:46:39,2026-01-19 13:55:14,SENT_TO_LIGNE,1003,2005,2002,2005,2004,production-day-2026-01-19.xlsx
PRG-605,21,CB Simple parage,316.6,B,24,2026-01-19 06:26:45,2026-01-19 09:58:26,SENT_TO_LIGNE,1003,2002,2003,2002,2002,production-day-2026-01-19.xlsx
PRG-201,22,CB Simple parage,302.49,H,33,2026-01-19 09:13:54,2026-01-19 15:26:52,SENT_TO_LIGNE,1003,2003,2002,2003,2005,production-day-2026-01-19.xlsx
PRG-896,23,CB Simple parage,275.75,A,3,2026-01-19 09:12:20,2026-01-19 18:13:17,SENT_TO_LIGNE,1002,2004,2001,2003,2005,production-day-2026-01-19.xlsx
PRG-344,24,CB Simple parage,342.09,F,22,2026-01-19 07:03:54,2026-01-19 11:09:04,SENT_TO_LIGNE,1002,2001,2004,2001,2004,production-day-2026-01-19.xlsx
PRG-563,25,CB Simple parage,394.08,A,30,2026-01-19 06:31:38,2026-01-19 13:48:51,SENT_TO_LIGNE,1002,2005,2004,2004,2002,production-day-2026-01-19.xlsx
PRG-855,26,CB Simple parage,250.41,H,1,2026-01-19 07:03:26,2026-01-19 14:09:17,SENT_TO_LIGNE,1003,2004,2005,2003,2001,production-day-2026-01-19.xlsx
PRG-626,27,CT simple parage,432.43,B,21,2026-01-19 09:08:53,2026-01-19 13:04:05,SENT_TO_LIGNE,1001,2004,2002,2003,2002,production-day-2026-01-19.xlsx
PRG-838,28,CB Simple parage,216.92,H,27,2026-01-19 09:09:29,2026-01-19 14:07:51,SENT_TO_LIGNE,1001,2001,2002,2004,2001,production-day-2026-01-19.xlsx
PRG-460,29,CB Simple parage,196.01,H,6,2026-01-19 08:01:51,2026-01-19 17:14:08,SENT_TO_LIGNE,1002,2003,2005,2001,2002,production-day-2026-01-19.xlsx
PRG-436,30,Miette,227.59,F,27,2026-01-19 08:43:11,2026-01-19 15:45:47,SENT_TO_LIGNE,1003,2002,2004,2003,2005,production-day-2026-01-19.xlsx
PRG-259,31,CT simple parage,361.78,E,20,2026-01-19 07:04:19,2026-01-19 10:37:20,SENT_TO_LIGNE,1001,2005,2002,2005,2002,production-day-2026-01-19.xlsx
PRG-524,32,CB Double parage,250.84,H,14,2026-01-19 09:51:26,2026-01-19 17:28:09,SENT_TO_LIGNE,1001,2003,2002,2002,2001,production-day-2026-01-19.xlsx
PRG-176,33,Longe précuit,217.63,B,21,2026-01-19 07:59:55,2026-01-19 14:42:01,SENT_TO_LIGNE,1002,2004,2003,2002,2004,production-day-2026-01-19.xlsx
PRG-549,34,CB Simple parage,368.12,G,18,2026-01-19 08:35:56,2026-01-19 16:03:13,SENT_TO_LIGNE,1003,2002,2004,2001,2005,production-day-2026-01-19.xlsx
PRG-638,35,Miette,232.82,G,25,2026-01-19 07:55:41,2026-01-19 14:12:02,SENT_TO_LIGNE,1002,2005,2005,2001,2003,production-day-2026-01-19.xlsx
PRG-605,36,CB Simple parage,398.49,C,18,2026-01-19 08:00:06,2026-01-19 12:47:26,SENT_TO_LIGNE,1001,2003,2002,2004,2001,production-day-2026-01-19.xlsx
PRG-440,37,CB Simple parage,417.34,G,21,2026-01-19 08:12:03,2026-01-19 12:15:31,SENT_TO_LIGNE,1003,2002,2003,2003,2004,production-day-2026-01-19.xlsx
